,Freebase movie ID,Movie name,Movie release date,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Review score,Movie votes,Movie director,Movie star,Movie budget,Movie gross,Movie company,Number of nomination,Nomination winner,Profitability,Log Profitability,Profitability score,Log Revenue,Revenue score,Oscar Multiplication Factor,Movie Success Index
1795,/m/03c_lhp,fool's_gold,2008.0,111231041.0,112.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Adventure, Action/Adventure, Comedy, Romance Film, Action",5.7,76000.0,Andy Tennant,Matthew McConaughey,70000000.0,111231041.0,Warner Bros.,0.0,,1.5890148714285715,0.463114246496669,4.622837501687208,8.046226005662978,7.372495364133118,1.0,4.726693202429692
1811,/m/01p8m2,selena,1997.0,35450113.0,128.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Biographical film, Biography, Drama, Musical Drama, Biopic [feature]",6.8,26000.0,Gregory Nava,Jennifer Lopez,20000000.0,35281794.0,Q Productions,0.0,,1.77250565,0.5723941670072176,4.697537929020678,7.549617636119687,6.439249056162103,1.0,4.750300355851179
1830,/m/0cmf0m0,puss_in_boots,2011.0,554709226.0,90.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Comedy, Fantasy, Adventure, Animation",6.6,148000.0,Chris Miller,Antonio Banderas,130000000.0,554987477.0,DreamWorks Animation,1.0,,4.2669940461538465,1.4509096088812068,5.298064344307596,8.744065389967274,8.683903042496818,1.0656623837592984,5.86002509049342
1837,/m/07q1m,the_straight_story,1999.0,6203044.0,110.0,"{""/m/02h40lc"": ""English Language""}","United States of America, France, United Kingdom","Biography, Adventure, Road movie, Existentialism, Americana, Drama",8.0,84000.0,David Lynch,Richard Farnsworth,10000000.0,6416569.0,Asymmetrical Productions,1.0,,0.6203044,-0.4775449536862916,3.979831504789137,6.792604931766417,5.016640508354983,1.0656623837592984,4.730488283884126
1949,/m/032wmz,teen_wolf_too,1987.0,7888703.0,95.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Cult, Parody, Comedy, Creature Film",3.4,11000.0,Christopher Leitch,Jason Bateman,3000000.0,7888703.0,Atlantic Entertainment Group,0.0,,2.6295676666666665,0.9668194473790838,4.967155044930439,6.897005660765857,5.21283453339289,1.0,3.666397081930532
1966,/m/011yl_,shine,1996.0,35892330.0,105.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Australia, New Zealand","Biography, World cinema, Musical, Drama, Music, Biographical film, Romance Film",7.7,52000.0,Scott Hicks,Geoffrey Rush,5500000.0,35999081.0,Australian Film Finance Corporation (AFFC),7.0,Geoffrey Rush,6.5258781818181815,1.8757755314045341,5.588489756621636,7.5550016641722975,6.449366936991884,1.1969871512778951,6.246596997091945
1983,/m/0bw20,k-19:_the_widowmaker,2002.0,65716126.0,138.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","United States of America, Canada, United Kingdom, Germany","Thriller, Action Thrillers, History, Action/Adventure, Period piece, Drama, Suspense, War film, Action, Political drama",6.7,61000.0,Kathryn Bigelow,Harrison Ford,100000000.0,65716126.0,First Light Production,0.0,,0.65716126,-0.4198258416045524,4.019286532919379,7.817671960239398,6.942987461840703,1.0,4.677436718532823
1985,/m/01__75,shallow_hal,2001.0,141069860.0,113.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Germany","Romantic comedy, Fantasy, Comedy, Drama, Romance Film, Fantasy Comedy, Comedy of Errors",5.9,129000.0,Bobby Farrelly,Jack Black,40000000.0,141069860.0,Twentieth Century Fox,0.0,,3.5267465,1.260375774556869,5.167821214746217,8.149434238421126,7.566448402545126,1.0,4.981595492841576
1996,/m/027stvn,the_hunted,1995.0,6609661.0,110.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Thriller, Action, Martial Arts Film",6.0,4900.0,J.F. Lawton,Christopher Lambert,20000000.0,6609661.0,Universal Pictures,0.0,,0.33048305,-1.1071999069359728,3.5494185445614894,6.8201792514239035,5.068459272583278,1.0,3.8530057888005342
2017,/m/0299hs,robocop,1987.0,53424681.0,103.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Science Fiction, Superhero movie, Stop motion, Action/Adventure, Satire, Action",7.5,240000.0,Paul Verhoeven,Peter Weller,13000000.0,53424681.0,Orion Pictures,3.0,"Stephen Flick, John Pospisil",4.109590846153846,1.4133234727384827,5.272371605709708,7.727741945790599,6.773987382286453,1.131324767518597,5.852320980364763
2036,/m/0ckt6,airplane!,1980.0,83453539.0,87.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Parody, Ensemble Film, Absurdism, Cult, Satire, Comedy, Disaster, Romance Film, Airplanes and airports",7.7,221000.0,Jim Abrahams,Robert Hays,3500000.0,83453539.0,Paramount Pictures,0.0,,23.843868285714287,3.1715270893411764,6.474226080766686,7.9214447636618575,7.138001464022898,1.0,5.6594237125410825
2130,/m/08ck1h,red_sonja,1985.0,6948633.0,90.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Netherlands","Adventure, Costume drama, Action/Adventure, Fantasy, Sword and sorcery, Action",5.1,39000.0,Richard Fleischer,Arnold Schwarzenegger,17900000.0,6951415.0,Dino De Laurentiis Company,0.0,,0.3881917877094972,-0.9462557632636328,3.659435062261854,6.8418994370260515,5.1092767139814,1.0,3.6792392973481114
2132,/m/04pxc6,the_incredibly_true_adventure_of_two_girls_in_love,1995.0,1977544.0,94.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"LGBT, Romantic comedy, Indie, Gay, Gay Interest, Coming of age, Comedy, Gay Themed, Drama, Romantic drama, Romance Film",6.5,4400.0,Maria Maggenti,Laurel Holloman,250000.0,2210408.0,Fine Line Features,0.0,,7.910176,2.0681500318480834,5.719991109514812,6.296126374864696,4.08363814949136,1.0,4.3050161925217285
2224,/m/06m4p7,medicine_man,1992.0,45500797.0,104.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Adventure, Jungle Film, Action/Adventure, Drama, Romantic drama, Romance Film",6.0,22000.0,John McTiernan,Sean Connery,40000000.0,45500797.0,Hollywood Pictures,0.0,,1.137519925,0.1288503881730732,4.394344902660319,7.658019013447387,6.642961259528883,1.0,4.530445725412976
2235,/m/06_vlp9,somewhere,2010.0,13936909.0,97.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Drama, Black comedy, Comedy-drama, Comedy, Indie",6.3,44000.0,Sofia Coppola,Stephen Dorff,7000000.0,14788642.0,Focus Features,0.0,,1.990987,0.6886304956785227,4.776993545229531,7.144166495519203,5.677309058300159,1.0,4.439204728988313
2269,/m/0fghvz,fled,1996.0,17193231.0,98.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Buddy film, Chase Movie, Action/Adventure, Comedy, Action Thrillers, Action",5.4,8700.0,Kevin Hooks,Laurence Fishburne,25000000.0,17193231.0,Metro-Goldwyn-Mayer (MGM),0.0,,0.68772924,-0.374360065020173,4.0503655538779775,7.235357523448453,5.848678884816214,1.0,4.067732442834374
2282,/m/0gyy53,the_other_boleyn_girl,2008.0,77713866.0,155.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Costume drama, History, Period piece, Drama, Film adaptation, Romantic drama, Biographical film, Romance Film",6.7,107000.0,Justin Chadwick,Natalie Portman,35000000.0,78201830.0,Columbia Pictures,0.0,,2.2203961714285714,0.7976856355613374,4.8515403193678885,7.890498519756431,7.079846044900845,1.0,4.948788181995245
2294,/m/032clf,dirty_dancing,1987.0,213954274.0,97.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Dance, Indie, Period piece, Musical, Coming of age, Drama, Romantic drama, Romance Film, Musical Drama, Teen",7.0,211000.0,Emile Ardolino,Patrick Swayze,6000000.0,214577242.0,Great American Films Limited Partnership,1.0,"Music by Franke Previte, John DeNicola and Donald Markowitz; Lyric by Franke Previte",35.659045666666664,3.5740028500652943,6.749346259999913,8.330320968503344,7.90637797957869,1.0656623837592984,6.163367932798735
2295,/m/0bwhdbl,scream_4,2011.0,97138686.0,111.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Parody, Thriller, Horror, Mystery, Horror Comedy, Slasher, Teen",6.1,131000.0,Wes Craven,Neve Campbell,40000000.0,97231420.0,Dimension Films,0.0,,2.42846715,0.8872602558437362,4.912770803267103,7.987392228923835,7.2619325780562525,1.0,4.872916946770539
2330,/m/01_8y6,the_life_of_david_gale,2003.0,38955598.0,131.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","United States of America, United Kingdom, Germany","Thriller, Crime Fiction, Melodrama, Crime Drama, Mystery, Drama, Crime Thriller",7.5,114000.0,Alan Parker,Kevin Spacey,38000000.0,38955598.0,Universal Pictures,0.0,,1.0251473157894737,0.024836324984688424,4.323244055106968,7.590569886656865,6.5162081630979625,1.0,4.835046621097381
2352,/m/05qbckf,iron_man_2,2010.0,623933331.0,124.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Thriller, Science Fiction, Action, Superhero movie",7.0,746000.0,Jon Favreau,Robert Downey Jr.,200000000.0,623933331.0,Paramount Pictures,1.0,,3.119666655,1.1377261547672939,5.0839816679405025,8.795138187292482,8.779881085688753,1.0656623837592984,5.927087973156025
2392,/m/04jkpgv,antichrist,2009.0,2492704.0,103.0,"{""/m/02h40lc"": ""English Language""}","Denmark, Sweden, France, Italy, Germany, Poland","Thriller, Horror, Indie, World cinema, Supernatural, Psychological thriller, Erotic thriller, Fantasy, Drama",6.6,119000.0,Lars von Trier,Willem Dafoe,11000000.0,7413863.0,Zentropa Entertainments,0.0,,0.22660945454545456,-1.4845272077570675,3.2914890870341136,6.396670884820308,4.272585413487582,1.0,3.701940860146075
2430,/m/011yqc,l.a._confidential,1997.0,126216940.0,136.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Mystery, Crime Fiction, Drama",8.2,544000.0,Curtis Hanson,Kevin Spacey,35000000.0,126216940.0,New Regency Productions,9.0,"Kim Basinger, Brian Helgeland, Curtis Hanson",3.6061982857142856,1.2826541109882375,5.1830500074093795,8.101117650383845,7.475649938070963,1.218125717387289,6.714840038456213
2511,/m/02vzpb,13_going_on_30,2004.0,96455697.0,97.0,"{""/m/05zjd"": ""Portuguese Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Fantasy, Comedy, Coming of age, Romance Film, Fantasy Comedy",6.2,174000.0,Gary Winick,Jennifer Garner,37000000.0,96455697.0,Revolution Studios,0.0,,2.6069107297297296,0.9581658918371625,4.961239737764077,7.98432788814231,7.256173946313187,1.0,4.908875831541634
2581,/m/08f40v,ernest_goes_to_camp,1987.0,23509382.0,92.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Family Film, Comedy, Slapstick",5.5,11000.0,John R. Cherry III,Jim Varney,3500000.0,23509382.0,Emshell Producers,0.0,,6.716966285714285,1.9046366070245928,5.608218309424837,7.37124123128523,6.10403698272485,1.0,4.599431481801912
2600,/m/0g5pv3,for_your_eyes_only,1981.0,195300000.0,127.0,"{""/m/0349s"": ""Greek Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}",United Kingdom,"Thriller, Action/Adventure, Glamorized Spy Film, Action, Spy",6.7,94000.0,John Glen,Roger Moore,28000000.0,54813222.0,Eon Productions,1.0,,6.975,1.9423323277074294,5.633985956678745,8.290702245511584,7.831924890935442,1.0656623837592984,5.731617216025395
2637,/m/01_wsl,six_days_seven_nights,1998.0,164839294.0,102.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Adventure, Action/Adventure, Comedy, Romance Film, Action",5.8,74000.0,Ivan Reitman,Harrison Ford,70000000.0,164839294.0,Caravan Pictures,0.0,,2.354847057142857,0.856475781471052,4.891727473622168,8.217060748425563,7.6935348446053915,1.0,4.915873449103716
2666,/m/0ddg_bs,colombiana,2011.0,60965854.0,107.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","France, United States of America","Action/Adventure, Thriller, Action, Drama",6.4,97000.0,Olivier Megaton,Zoe Saldana,40000000.0,71508440.0,EuropaCorp,0.0,,1.52414635,0.4214344828375787,4.594346483923413,7.785086668831642,6.881751879104925,1.0,4.7493075416479344
2703,/m/06x8g2,friday_after_next,2002.0,33526835.0,88.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Buddy film, Comedy",5.8,26000.0,Marcus Raboy,Ice Cube,10000000.0,33526835.0,Avery Pix,0.0,,3.3526835,1.209761069947961,5.133222543316201,7.525392570053411,6.393724343222814,1.0,4.619545128230924
2705,/m/0c6m5_,extreme_prejudice,1987.0,11307844.0,104.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Action Thrillers, Action/Adventure, Western, Drama, Action",6.6,6400.0,Walter Hill,Nick Nolte,22000000.0,11307844.0,Carolco Pictures,0.0,,0.5139929090909091,-0.6655458091651097,3.8513198424662307,7.053379846854442,5.506699157469513,1.0,4.204245319982008
2746,/m/071qr3,sky_high,2005.0,86369815.0,100.0,"{""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}",United States of America,"Science Fiction, Adventure, Superhero movie, Action/Adventure, Children's, Coming of age, Comedy, Fantasy, Family Film, Teen",6.2,81000.0,Mike Mitchell,Kurt Russell,35000000.0,86369815.0,Walt Disney Pictures,0.0,,2.467709,0.9032901898530512,4.923728378227158,7.9363619943891095,7.166034520562325,1.0,4.873133611661055
2761,/m/0crztvy,henry's_crime,2010.0,204940.0,108.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Heist, Action/Adventure, Drama, Comedy, Black comedy, Crime Fiction, Crime Thriller, Action",6.0,19000.0,Malcolm Venville,Keanu Reeves,12000000.0,2169799.0,Company Films,0.0,,0.017078333333333334,-4.069944675398565,1.5241764026366642,5.311628850995238,2.2335310314765375,1.0,2.492158081551696
2774,/m/01gzln,sleepless_in_seattle,1993.0,227799884.0,105.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Comedy-drama, Romance Film, Drama, Comedy",6.8,165000.0,Nora Ephron,Tom Hanks,21000000.0,227927165.0,TriStar Pictures,2.0,,10.847613523809525,2.3839451040709165,5.935859008527171,8.357553500498666,7.957554442763775,1.10407241596645,6.096859858309766
2811,/m/03s44q,newsies,1992.0,2819485.0,121.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Family Drama, Musical, Period piece, Drama, Family Film, Musical Drama",6.9,19000.0,Kenny Ortega,Christian Bale,15000000.0,2819485.0,Touchwood Pacific Partners 1,0.0,,0.18796566666666667,-1.6714959569434769,3.1636829411568304,6.450169942464772,4.373122982100332,1.0,3.766305658512005
2819,/m/0pvms,that_thing_you_do!,1996.0,34585416.0,108.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Comedy-drama, Musical, Period piece, Drama, Comedy",6.9,64000.0,Tom Hanks,Tom Hanks,26000000.0,34585416.0,Clavius Base,1.0,,1.3302083076923077,0.28533555229470997,4.501313397664908,7.538893016380384,6.419094921858441,1.0656623837592984,5.023228048699674
2865,/m/0344gc,monster's_ball,2001.0,44909486.0,112.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic drama, Romance Film, Melodrama, Drama, Indie",7.0,84000.0,Marc Forster,Billy Bob Thornton,4000000.0,45011434.0,Lee Daniels Entertainment,2.0,Halle Berry,11.2273715,2.418354680801813,5.9593803478011464,7.65233809415553,6.632285448809298,1.10407241596645,5.747432704413261
2925,/m/040044,my_boyfriend's_back,1993.0,3335984.0,84.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Horror, Comedy, Zombie Film, Romance Film, Teen",5.4,4300.0,Bob Balaban,Andrew Lowery,12000000.0,3335984.0,Touchstone Pictures,0.0,,0.27799866666666667,-1.2801389614660712,3.4312026709070276,6.523224089198353,4.510409256159279,1.0,3.519651339578566
2975,/m/06h5k7,spy_hard,1996.0,26960191.0,95.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Parody, Crime Fiction, Action/Adventure, Comedy, Action, Spy",5.4,37000.0,Rick Friedberg,Leslie Nielsen,18000000.0,26960191.0,Hollywood Pictures,0.0,,1.497788388888889,0.40398961269257916,4.582421701689677,7.430722980750656,6.215817465062103,1.0,4.319506966690499
2979,/m/02nlfw,volcano,1997.0,122823468.0,103.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Disaster, Thriller, Action, Drama, Action/Adventure",5.5,73000.0,Mick Jackson,Tommy Lee Jones,90000000.0,122823468.0,Twentieth Century Fox,0.0,,1.3647052,0.31093843461592313,4.518814748703852,8.08928135934058,7.453406706595914,1.0,4.672222007483934
2990,/m/02g_hn,toys,1992.0,23278931.0,122.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Fantasy, Adventure, Comedy",5.1,31000.0,Barry Levinson,Robin Williams,43000000.0,23278931.0,Baltimore Pictures,2.0,,0.541370488372093,-0.6136514131286324,3.886793272004121,7.3669630517018065,6.095997256562485,1.10407241596645,4.437467261092161
2992,/m/08gg47,the_world's_fastest_indian,2005.0,18297790.0,127.0,"{""/m/02h40lc"": ""English Language""}","United States of America, Switzerland, Japan, New Zealand","Japanese Movies, Adventure, World cinema, Road movie, Sports, Drama, Biopic [feature], Biographical film, Indie",7.8,53000.0,Roger Donaldson,Anthony Hopkins,25000000.0,18299138.0,OLC / Rights Entertainment,0.0,,0.7319116,-0.31209553734083095,4.0929276897546645,7.262398662713089,5.899495675127782,1.0,4.669878542167084
3008,/m/01pk75,heartbreakers,2001.0,57756408.0,123.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Romantic comedy, Romance Film, Comedy",6.2,52000.0,David Mirkin,Sigourney Weaver,35000000.0,57756408.0,Davis Entertainment,0.0,,1.6501830857142856,0.5008862427957295,4.648657288630645,7.76160018317713,6.837615136012081,1.0,4.704156278899962
3035,/m/012s1d,spider-man,2002.0,821708551.0,121.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Adventure, Superhero movie, Action/Adventure, Fantasy, Coming of age, Action",7.3,706000.0,Sam Raimi,Tobey Maguire,139000000.0,825025036.0,Columbia Pictures,2.0,,5.911572309352518,1.776911838226686,5.520909545237446,8.914717806953034,9.00459988907787,1.10407241596645,6.424754875173853
3049,/m/05ppy,original_sin,2001.0,36402320.0,118.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","United States of America, France","Thriller, Mystery, Romance Film, Drama",6.1,55000.0,Michael Cristofer,Antonio Banderas,42000000.0,35402320.0,Metro-Goldwyn-Mayer (MGM),0.0,,0.8667219047619048,-0.14303710940800637,4.208490885188061,7.561129075005018,6.46088181247076,1.0,4.45142435534447
